last_message_length,response_time_gap,initiator,conversation_length,reply_ratio,avg_response_time,message_tone,emoji_count,question_asked,time_of_day,seen_ignored,past_ghosting_history,user_type,reply,ghosted
35,67.85525943591969,them,154,0.98,6.932163658978039,neutral,1,0,night,0,1,dry_texter,0,1
37,41.9693053160061,me,92,0.14,108.81553559982478,dry,1,0,night,1,1,interested,0,1
35,3.4787875696282686,them,71,0.3,3.480017896145056,dry,7,1,night,0,0,casual,1,1
6,1.764257302656091,me,5,0.22,103.37228298119628,enthusiastic,5,1,night,0,1,casual,1,0
6,53.64624060621936,them,94,0.5,104.02783227131043,dry,0,0,day,0,0,casual,1,1
22,59.427227915460335,me,36,0.6,63.03407611082186,dry,3,0,day,0,1,casual,1,1
44,21.22712260561848,me,174,0.35,103.7886681967253,dry,9,0,night,1,1,dry_texter,0,1
15,58.44564024757426,them,155,0.09,45.09939212437094,enthusiastic,0,0,night,1,0,dry_texter,0,0
14,31.749710526041067,them,112,0.42,104.16385470847057,enthusiastic,2,0,night,1,1,interested,0,0
23,71.64279721763367,them,43,0.76,36.015202299977034,dry,0,1,night,1,0,dry_texter,0,1
31,5.983673367289747,them,11,0.69,23.496269796163013,enthusiastic,9,1,day,0,0,ghoster,1,1
37,43.41471221057721,me,24,0.1,89.31657242076568,enthusiastic,10,1,night,0,1,interested,1,1
41,33.502367526268394,me,181,0.52,100.69122854038365,dry,8,0,night,1,1,casual,0,1
49,44.13091463092322,them,67,0.13,88.30443879068912,dry,10,0,night,0,1,casual,0,1
32,63.80665058177941,them,16,0.81,106.88976735399903,neutral,8,1,night,0,1,casual,1,0
26,69.36590254019015,them,96,0.11,101.68775418064382,enthusiastic,3,0,night,1,1,interested,0,1
22,12.317651268676288,them,28,0.02,2.004867234371516,dry,9,1,night,0,1,interested,1,0
24,14.681510289421086,me,11,0.56,30.23654237222809,dry,3,0,day,1,1,ghoster,0,0
46,40.63603564986056,them,19,0.66,26.14796142918529,neutral,5,0,night,0,0,dry_texter,1,0
3,54.03030534004142,them,8,0.62,13.059631093995304,neutral,6,1,day,1,1,casual,0,0
37,57.215132909339616,them,89,0.61,59.35026810194424,neutral,0,0,day,0,1,ghoster,0,1
5,36.98164945475534,me,95,0.63,82.99829615739745,neutral,6,0,day,1,0,interested,0,1
1,35.973162922933135,me,26,0.01,18.810302118100942,dry,2,0,day,1,0,interested,0,1
5,54.81860799969148,me,188,0.38,24.315858267062026,neutral,9,0,day,1,1,ghoster,0,1
8,20.27609929590697,them,21,0.08,96.59040014353602,neutral,3,0,day,0,1,interested,1,1
38,67.4564174988394,them,32,0.43,18.356608807423576,dry,7,0,day,1,1,dry_texter,0,1
11,50.83986869327621,me,184,0.08,62.67238847867912,dry,5,1,day,1,1,dry_texter,1,0
19,10.198863191337447,them,167,0.77,50.85270140779819,dry,5,0,day,0,1,dry_texter,1,1
13,11.061600030745748,me,5,0.4,83.13443157491551,enthusiastic,10,0,day,0,0,ghoster,0,0
20,37.30051350353651,me,46,0.51,59.21434340627562,dry,7,0,day,0,1,ghoster,0,1
29,54.55032912078727,them,45,0.57,4.7659222431428105,dry,9,1,night,0,0,dry_texter,0,1
39,23.59046541358402,them,83,0.64,101.99576326830659,enthusiastic,4,1,night,1,1,interested,1,0
13,18.33598914777099,them,129,0.75,26.21594401924198,dry,8,1,day,0,0,ghoster,0,1
35,45.473377859937024,me,128,0.86,92.44905791946474,neutral,6,1,night,1,0,casual,0,1
20,16.825011340541764,them,84,0.76,107.20578858131397,enthusiastic,4,1,day,0,0,casual,0,1
14,25.135842948459103,them,132,0.81,118.31577405905877,enthusiastic,9,1,night,1,1,dry_texter,0,1
15,60.571841615352525,me,29,0.2,97.32758108996985,neutral,10,1,day,0,1,ghoster,0,1
8,66.62595234578085,them,192,0.77,13.846676750244871,neutral,2,0,day,1,0,dry_texter,0,1
47,66.2006748703181,them,10,0.58,8.64043148449339,dry,9,1,night,0,1,ghoster,0,1
24,4.6335000006111065,me,16,0.03,69.81150585964407,neutral,4,0,day,0,0,ghoster,1,1
26,40.74192199718385,me,115,0.64,75.79256761412994,enthusiastic,0,0,night,0,0,ghoster,0,1
6,22.276502920291193,me,192,0.06,41.42493927637699,enthusiastic,8,1,day,1,0,dry_texter,0,0
9,42.618222116629504,me,97,0.67,96.29525822859974,enthusiastic,6,0,night,0,0,interested,1,0
47,42.84484657633112,them,80,0.87,43.33591666328868,neutral,10,1,night,0,1,ghoster,0,1
11,46.92172352949773,them,156,0.46,68.1066505696362,enthusiastic,8,0,day,1,1,dry_texter,0,1
8,1.5357046773919745,me,77,0.64,73.71937662761748,dry,1,1,night,1,1,dry_texter,1,1
29,50.649404679507676,them,99,0.93,117.19991482454577,neutral,9,0,day,0,1,casual,1,1
41,64.42406369153596,them,189,0.35,24.244421420892355,neutral,10,0,night,1,0,ghoster,0,1
23,11.384505438989141,them,136,0.72,59.25008590517589,dry,1,0,day,0,0,ghoster,0,1
13,29.61044122449296,them,145,0.63,15.795460813428178,dry,5,1,night,1,0,ghoster,0,1
21,68.46636701565134,me,90,0.9,80.61661804546733,enthusiastic,9,0,day,1,1,casual,0,1
28,56.59567520174927,me,173,0.78,102.82027722772486,neutral,1,0,day,0,1,ghoster,0,1
7,22.643355607992,them,169,0.44,17.27580323524483,enthusiastic,9,1,night,0,1,ghoster,0,1
47,39.349636126968974,them,133,0.33,103.48466981023259,neutral,1,1,night,0,0,interested,0,1
46,39.01886825915591,them,8,0.17,90.07362206519187,dry,1,0,night,0,0,ghoster,0,1
21,62.421770009128856,me,153,0.66,51.877349894338245,neutral,6,0,day,0,1,casual,0,1
19,36.80414787543836,them,70,0.31,104.50063857928046,dry,0,1,night,1,1,ghoster,0,1
27,59.17171195551234,them,26,0.5,12.553887492147522,dry,3,0,night,0,0,ghoster,0,1
33,58.58150341616326,them,15,0.45,7.944422917320245,neutral,0,1,night,1,1,interested,0,0
24,51.25222339223896,them,21,0.95,51.08247964855062,enthusiastic,6,1,night,0,0,ghoster,0,1
46,18.697347556173945,me,173,0.27,81.2501918267791,neutral,3,1,night,0,1,ghoster,1,1
10,0.556558854286445,them,28,0.39,26.790985563459753,enthusiastic,1,0,day,1,0,interested,1,0
7,68.65848931629445,them,155,0.13,50.18452763232707,dry,1,0,night,1,1,ghoster,0,1
46,31.646600255553118,them,192,0.13,49.96813210553618,neutral,9,0,night,0,0,casual,0,1
28,24.263698228756162,me,125,0.95,24.908984528823648,dry,1,1,night,0,0,casual,1,0
28,57.60755781181395,them,88,0.62,114.34177294768845,neutral,10,1,day,0,0,dry_texter,0,0
25,15.443859420135468,me,117,0.17,12.381054724043858,neutral,4,0,night,0,0,casual,1,1
19,28.962108320675917,them,80,0.99,50.48234521315388,enthusiastic,8,1,night,1,1,dry_texter,0,1
8,37.10030481970923,them,56,0.61,67.36925399663559,dry,1,0,night,1,1,ghoster,0,1
50,4.688956979750061,me,54,0.31,80.175180033819,neutral,0,1,night,1,1,casual,1,1
6,16.45002292223629,me,43,0.34,29.364183897553165,enthusiastic,10,0,night,0,0,ghoster,1,1
47,70.37787990386532,them,108,0.84,44.635449239574136,dry,0,1,night,0,0,casual,1,1
17,22.420326508406596,me,9,0.86,107.62316986193616,enthusiastic,8,1,day,1,0,interested,1,1
43,66.0322157878452,them,10,0.62,30.215717426720968,enthusiastic,8,0,night,0,1,casual,0,0
14,5.7408878790621065,me,112,0.4,34.491091826821176,neutral,5,0,night,1,1,ghoster,0,1
41,50.72688678073424,them,159,0.73,43.30677698078672,enthusiastic,9,1,day,0,1,interested,1,0
42,62.462047368837496,me,97,0.59,109.0395748456324,dry,3,1,day,0,0,casual,0,1
28,39.02389506939014,them,38,0.02,28.24821555083144,neutral,5,0,day,0,1,casual,1,1
29,71.83390925306306,them,25,1.0,27.53167041915797,neutral,2,1,night,1,1,interested,1,0
45,5.087176319624661,me,139,0.27,116.9775934896215,enthusiastic,10,0,night,0,1,dry_texter,1,0
10,50.02228014227462,them,106,0.49,19.128340687681547,enthusiastic,3,1,night,1,1,interested,0,1
48,14.211238110693113,me,176,0.88,67.45820774845552,enthusiastic,9,1,day,0,0,interested,1,0
4,70.01117944767385,me,45,0.28,117.27011903830879,neutral,0,0,night,1,0,casual,0,1
41,10.735456454866664,me,75,0.88,53.339505625859,enthusiastic,9,1,night,0,0,ghoster,0,1
47,52.35714373167475,them,187,0.14,113.62759430984494,enthusiastic,2,0,day,0,1,casual,1,1
22,64.32346420181113,them,197,0.34,3.354500100857028,neutral,10,1,day,0,0,casual,1,1
38,28.04288139034667,me,160,0.9,84.19238487348676,enthusiastic,5,0,night,1,0,ghoster,0,1
45,38.25276315901509,them,200,0.51,20.386155027681525,dry,7,1,night,1,0,ghoster,0,1
45,47.212684502949024,me,127,0.38,89.40242892440246,dry,10,1,day,0,0,casual,0,1
18,22.038056733101733,me,114,0.51,101.87716557485076,dry,0,0,day,1,0,ghoster,0,0
37,22.141206123833808,me,169,0.76,65.32132238402036,enthusiastic,10,1,night,1,0,casual,1,0
26,36.086912407712674,me,166,0.69,56.98206422983738,neutral,7,1,night,1,1,ghoster,0,1
27,20.72660612142745,me,130,0.11,16.34694392875891,dry,5,1,night,0,1,interested,1,1
24,52.62628077527073,me,147,0.28,108.80978656194219,neutral,10,1,day,0,1,casual,0,1
17,35.37447583350765,them,1,0.2,67.09678042765171,enthusiastic,8,0,night,0,0,interested,1,1
44,54.568286291192436,them,29,0.63,78.97387252686084,dry,9,1,night,0,0,casual,1,1
28,39.881928122718094,me,142,0.72,48.42834373651788,enthusiastic,8,0,night,0,1,casual,0,0
25,25.098667956879112,me,64,0.33,59.4474783478975,enthusiastic,9,0,night,1,0,dry_texter,0,1
34,18.406911987795866,them,8,0.67,111.61775345969784,neutral,2,1,day,1,1,casual,0,1
35,6.348716800472238,me,116,0.4,55.372041427935066,neutral,8,1,night,0,1,interested,1,1
37,31.525033735211302,them,129,0.95,69.32492756448042,enthusiastic,3,0,day,1,0,ghoster,0,1
25,8.449104338764567,me,62,0.15,118.086612658027,enthusiastic,7,1,day,1,1,interested,1,1
27,54.309122654264556,me,55,0.14,36.83634394817917,neutral,3,1,night,0,1,ghoster,0,1
10,58.176056955495525,them,9,0.01,17.644684216216135,enthusiastic,4,0,night,0,0,ghoster,0,1
45,70.26630499420806,them,177,0.02,39.88127677672152,neutral,9,0,night,1,0,dry_texter,0,1
21,16.90922283664854,them,76,0.62,47.618406183565575,enthusiastic,0,1,night,1,1,casual,1,1
25,52.593247179667564,me,194,0.99,112.1843296870076,dry,0,0,day,1,0,casual,0,1
27,57.9551456486008,them,196,0.89,52.99076781095147,enthusiastic,3,0,night,0,1,dry_texter,1,1
8,67.00646036347999,me,40,0.76,106.40978557214346,neutral,5,0,day,0,1,interested,0,1
37,15.771147537208964,me,37,0.87,31.480367831434474,neutral,6,1,day,0,0,casual,1,0
18,55.208820149617836,me,160,0.8,69.04541972560109,neutral,10,0,night,1,0,casual,0,1
21,42.28252418097683,me,124,0.01,88.82297740471668,enthusiastic,6,1,day,0,1,casual,1,1
34,61.31483163607952,them,11,0.7,60.79635034596304,dry,1,1,day,0,1,casual,0,1
29,64.01990783170585,them,35,0.51,115.45086378426718,dry,0,0,night,0,1,casual,1,1
36,67.36918662238403,me,147,0.1,78.6608107134617,dry,4,1,night,1,1,interested,0,1
16,39.1401613053005,them,91,0.99,55.62762385798007,enthusiastic,2,1,day,1,1,ghoster,0,1
15,1.9763137531940211,me,96,0.39,1.8067565079411367,enthusiastic,4,1,night,0,1,interested,1,1
50,52.25480955782683,them,14,0.42,75.77668399827176,neutral,6,0,night,0,1,interested,0,0
28,23.747694156307066,me,122,0.57,116.11662367425366,enthusiastic,1,1,night,1,0,ghoster,1,1
21,62.610180161694025,me,178,0.79,93.34914561671053,enthusiastic,6,0,day,0,0,ghoster,0,1
50,62.615033434410904,me,65,0.68,28.117472909630035,dry,1,0,day,0,1,ghoster,0,1
41,67.08995061933628,me,57,0.95,94.87533508740434,dry,9,0,day,1,1,casual,0,0
20,27.78313862990198,me,189,0.88,62.28184232647724,neutral,10,0,night,1,1,ghoster,0,1
3,53.8501265600667,them,142,0.04,6.904856295496225,neutral,8,1,day,0,1,ghoster,0,1
21,19.408234953155713,them,117,0.54,67.61828843242638,dry,7,1,night,0,1,interested,1,0
8,68.77213541595115,them,110,0.41,106.74399447439626,enthusiastic,9,1,night,0,1,interested,1,0
10,65.57035842894655,them,110,0.54,44.082245801157086,neutral,10,1,day,1,0,ghoster,0,1
23,44.51642914985062,me,44,0.66,33.78830644866201,dry,3,0,night,0,0,ghoster,0,1
7,37.907460798809815,them,25,0.31,106.49298956290167,enthusiastic,8,0,night,0,1,interested,1,0
6,45.35627256613675,me,174,0.98,42.11544195030506,dry,1,1,day,0,1,dry_texter,0,1
13,32.08425280674082,me,59,0.77,106.7773998078188,enthusiastic,1,1,night,0,1,casual,0,1
34,71.21942296798983,them,170,0.2,26.640543241174356,enthusiastic,5,1,night,0,1,dry_texter,1,1
10,41.37884972430157,them,27,0.75,42.31833584213133,neutral,7,1,day,1,0,casual,0,1
3,43.007059862990076,them,86,0.31,70.61831863112957,enthusiastic,2,1,day,1,0,ghoster,1,1
50,6.273218395565585,them,13,0.89,78.35995892012464,neutral,4,0,night,1,1,casual,0,1
2,6.938895009218738,them,98,0.61,33.854589341657,enthusiastic,1,1,night,0,1,ghoster,1,1
1,52.115975950469306,me,52,0.27,75.88552102801428,enthusiastic,1,0,day,1,0,dry_texter,0,1
7,22.437246277682355,them,26,0.28,103.0010132579367,enthusiastic,5,1,day,1,0,ghoster,1,0
28,52.306141060648216,me,137,0.26,107.48062857936938,enthusiastic,1,1,night,0,1,casual,0,1
3,32.8085880489627,me,80,0.72,46.834969317774146,neutral,5,0,day,0,0,ghoster,0,1
40,44.25652762819545,me,132,0.48,26.109353268730374,dry,2,1,night,0,0,ghoster,0,1
40,61.711677784668666,me,68,0.83,18.390845433616473,enthusiastic,6,0,night,0,1,ghoster,0,1
49,59.356693083769756,them,67,0.59,7.238196923393989,neutral,3,1,day,1,1,interested,1,1
19,10.44480107946909,me,163,0.38,8.370132655551622,dry,9,1,day,1,1,interested,1,1
25,20.949145187148453,me,156,0.61,11.593178342604823,dry,6,1,night,1,0,casual,1,0
3,3.0346793958338516,me,139,0.75,69.44584712689817,dry,2,0,night,0,1,ghoster,0,1
37,21.644067067238343,me,40,0.33,77.27520867010867,neutral,7,1,day,1,1,ghoster,0,1
50,58.340453899966995,them,112,0.2,23.388341776659942,neutral,6,1,night,1,0,casual,1,1
16,16.16396390176297,them,92,0.79,77.27965709914703,enthusiastic,4,0,day,1,1,casual,0,1
49,56.459596102632005,them,145,0.51,85.74775235962935,dry,9,1,day,0,1,casual,1,1
22,49.6259089255368,them,45,0.96,42.88465461520396,neutral,3,1,night,1,0,ghoster,0,1
48,70.73660024194173,them,121,0.1,43.59461610483459,neutral,6,0,day,0,0,interested,0,1
46,10.071411185672117,them,94,0.11,12.487630854246467,neutral,9,0,day,0,0,dry_texter,0,1
27,58.95640641904481,me,106,0.74,89.83720976997981,dry,4,1,night,0,1,interested,1,1
26,35.171966963532384,them,127,0.55,97.366241580521,dry,10,0,night,0,0,casual,0,1
44,28.31358729073797,them,91,0.79,50.32799614733977,enthusiastic,0,0,day,1,0,interested,1,0
30,17.8085987319884,me,181,0.55,43.12688092813375,neutral,5,0,night,1,1,casual,0,1
28,20.461138140983046,me,4,0.62,91.42212871682311,enthusiastic,6,0,night,0,1,ghoster,0,1
37,15.647386015113334,me,146,1.0,15.67647347258791,enthusiastic,9,1,night,1,1,interested,1,0
1,2.600416200052453,them,24,0.36,14.456347829389225,neutral,8,1,day,1,0,dry_texter,1,1
50,58.67559381355348,them,105,0.96,60.69308562948028,enthusiastic,5,1,day,0,0,ghoster,1,1
23,62.15271315781912,me,79,0.7,31.11396852316322,neutral,3,1,night,1,0,interested,1,1
14,48.98340174527743,me,119,0.33,50.30769738508379,enthusiastic,10,1,night,1,0,dry_texter,0,1
7,18.845584398886384,them,197,0.33,89.27263908139675,dry,5,1,day,1,0,interested,1,0
18,3.438084833593635,me,82,0.12,115.72453682076952,enthusiastic,1,1,day,1,0,dry_texter,1,1
41,19.63859352091658,me,154,0.69,109.15599261285183,neutral,4,0,day,0,1,dry_texter,0,1
37,53.26569371035861,me,74,0.34,72.36453269015455,enthusiastic,6,0,night,0,1,interested,1,1
9,26.453655305758573,me,147,0.7,98.88058317556363,neutral,8,1,day,1,1,casual,1,1
10,22.07954377234579,them,100,0.12,31.89958045753023,dry,8,0,night,0,0,interested,1,1
28,48.533652795644734,them,26,0.83,82.66834222421436,enthusiastic,1,0,night,1,0,casual,1,1
14,17.225567668063555,them,1,0.53,7.120375303158188,enthusiastic,3,1,night,1,1,casual,1,1
44,8.270087415574569,me,62,0.23,1.8799137679051932,dry,5,1,night,1,1,dry_texter,0,1
7,25.688322056707676,them,129,0.23,35.59089944097319,enthusiastic,4,0,day,1,1,casual,1,1
40,2.113479850964369,me,165,0.96,113.30364290647668,enthusiastic,9,0,day,0,1,ghoster,0,1
32,6.3330008306741155,them,79,0.42,108.92713803794743,dry,5,0,night,1,0,casual,1,1
44,15.576215832024632,them,131,0.66,87.29607971198139,enthusiastic,9,1,day,1,1,dry_texter,0,1
15,24.949859534892887,me,172,0.61,1.0146744142090198,enthusiastic,6,1,day,1,1,interested,1,0
5,23.289456339359752,me,40,0.31,117.6151528713558,enthusiastic,3,0,night,1,0,interested,1,1
42,19.392677255875395,me,65,0.1,2.9653957368106685,neutral,2,1,night,0,1,dry_texter,1,0
26,68.19882431741587,them,176,0.31,34.90323520542086,neutral,7,1,night,1,1,dry_texter,0,1
33,29.400326930481437,me,2,0.89,11.590572559978092,dry,3,0,day,1,0,interested,0,1
31,8.685055877402048,them,19,0.3,72.74680059917875,enthusiastic,1,1,day,1,1,dry_texter,1,1
14,39.220062884596395,them,177,0.15,4.480645622880644,neutral,8,0,day,1,1,ghoster,0,1
25,27.542606093252605,them,158,0.17,105.75977422005533,dry,5,1,day,1,0,ghoster,0,1
15,20.563424564797476,them,189,0.84,87.76895514331939,enthusiastic,1,0,day,0,0,ghoster,1,0
34,45.02341880420621,them,164,0.57,40.33626632068668,dry,10,0,day,0,1,casual,1,1
36,10.8069791199739,me,148,0.54,81.41377536032742,dry,1,0,day,1,1,casual,1,1
30,28.081565905957333,them,137,0.82,30.257814150963767,dry,10,1,day,0,1,ghoster,0,1
25,24.394161232446603,them,51,0.02,48.94905657672694,dry,6,0,night,1,0,ghoster,0,1
14,0.7269804378040474,me,133,0.27,110.72883752717576,dry,9,0,night,0,0,interested,1,0
13,1.522387303760122,them,1,1.0,90.61196752098331,neutral,9,1,day,1,1,casual,0,1
11,41.067431272628504,me,37,0.71,34.43539891540329,enthusiastic,4,0,night,0,1,casual,0,0
4,37.41302833967174,them,30,0.94,78.91918946468492,neutral,3,0,day,0,0,ghoster,1,0
19,5.504970093901799,me,122,0.41,19.889569728451132,neutral,5,1,day,1,0,dry_texter,0,0
28,16.867329051100523,them,133,0.07,96.07524978455773,neutral,4,1,night,1,1,ghoster,1,1
7,55.87560764131688,me,155,0.65,112.84832235629594,enthusiastic,10,1,day,0,1,interested,0,0
3,9.47833399307039,them,64,0.89,76.42779082407199,enthusiastic,6,0,day,0,1,interested,1,0
15,58.47286198939226,them,127,0.82,48.030235386183115,dry,7,0,night,0,1,dry_texter,0,1
6,39.260295909071786,me,137,0.23,60.339019825084236,neutral,0,1,day,0,1,ghoster,0,1
34,11.851884989400894,me,56,0.11,10.356668323071272,neutral,8,0,night,0,1,casual,1,0
35,45.128433602947474,them,38,0.8,67.95201786690309,dry,4,0,day,0,1,ghoster,0,1
1,4.405058522515251,me,159,0.36,80.32779972487148,dry,10,0,day,0,1,ghoster,1,1
7,27.917910228222695,them,143,0.73,102.7217723297906,neutral,8,0,day,1,0,dry_texter,0,0
35,28.02485198776961,them,155,0.14,93.90819682488933,neutral,4,0,night,1,1,casual,0,1
15,56.19765055992355,them,51,0.65,49.04543118308014,dry,9,0,night,0,1,dry_texter,0,1
5,64.38798019985266,me,17,0.44,84.15191883163126,neutral,6,1,day,1,0,interested,0,0
23,36.97900733146077,them,187,0.72,90.33164401330312,dry,4,1,day,1,1,interested,0,1
23,27.655096752191778,them,26,0.68,38.54775053270108,neutral,6,1,day,1,1,interested,0,0
2,7.528791469382262,me,178,0.34,63.649535904790326,enthusiastic,3,1,night,1,0,ghoster,1,1
27,5.629047104415514,me,183,0.71,101.75768895103053,dry,3,1,night,0,1,interested,1,0
48,68.85237471584101,me,65,0.2,114.49484121994973,dry,9,1,night,0,0,interested,1,1
38,39.17758006376872,me,3,0.57,34.38764829840924,dry,3,1,night,1,1,interested,1,1
48,0.0291390617193219,them,116,0.55,5.4358215185719745,enthusiastic,9,0,night,0,0,ghoster,0,0
39,61.82951084446914,me,133,0.77,92.43512552291484,neutral,4,0,night,0,1,ghoster,0,1
31,63.75349423874849,them,182,0.46,23.040729613076465,neutral,10,1,day,1,0,dry_texter,0,1
35,39.181890461449,me,172,0.64,12.458414831226547,dry,4,1,day,1,1,interested,0,1
22,2.9477548539017713,them,42,0.27,101.2687485213923,enthusiastic,1,1,night,1,0,interested,1,0
30,4.480985518940756,them,184,0.08,105.20477192864213,dry,1,0,night,1,0,casual,1,1
2,21.093045324903926,me,80,0.47,53.05833615952743,enthusiastic,3,1,night,0,0,ghoster,0,1
43,41.07369501016058,me,79,0.32,36.309230535302035,neutral,10,1,day,0,0,interested,0,0
36,30.138650233478437,them,118,0.8,80.17037616219098,dry,7,0,day,1,1,ghoster,0,1
6,54.169494709771996,me,183,0.84,49.07218719840824,dry,5,1,night,0,0,interested,0,0
2,24.9443498899154,them,96,0.02,96.69355482997116,neutral,4,1,day,1,1,ghoster,0,1
11,35.77491190175066,them,40,0.8,108.70970371792602,dry,0,0,day,1,1,casual,0,1
13,33.08282788176193,me,191,0.23,57.89493996169181,neutral,0,1,day,0,0,casual,0,1
50,10.136182251383985,them,124,0.92,51.03281743446323,neutral,9,1,night,1,1,casual,0,1
19,11.247070715852601,me,125,0.44,57.674389170994026,enthusiastic,4,1,night,1,1,dry_texter,1,1
12,19.946732356423823,them,146,0.24,46.92436912686441,enthusiastic,2,1,day,1,1,casual,1,1
7,6.226788756663204,them,124,0.53,29.623195140741256,enthusiastic,1,1,night,1,1,ghoster,1,0
43,51.91632543183193,me,50,0.07,64.88893157409345,dry,7,1,night,0,1,ghoster,0,1
1,23.79680497493953,me,171,0.82,39.604372695156705,enthusiastic,4,1,day,0,0,ghoster,1,0
